_id,year,month,date,time,location,indicator,unit,value,note
293,2023,June,2023-01-06T00:00:00,02:00,ECIL KAPRA,Ozone,ug/m3,0.89,""
294,2023,June,2023-01-06T00:00:00,02:00,ECIL KAPRA,ETHBENZ,ug/m3,1.62,""
295,2023,June,2023-01-06T00:00:00,02:00,ECIL KAPRA,SO2,ug/m3,7.33,""
296,2023,June,2023-01-06T00:00:00,02:00,ECIL KAPRA,MP-Xylene,ug/m3,4.67,""
297,2023,June,2023-01-06T00:00:00,02:00,ECIL KAPRA,Xylene,ug/m3,2.44,""
298,2023,June,2023-01-06T00:00:00,02:00,ECIL KAPRA,NH3,ug/m3,11.5,""
299,2023,June,2023-01-06T00:00:00,02:00,ICRISAT Patancheru,CO,mg/m³,0.44655,""
300,2023,June,2023-01-06T00:00:00,02:00,ICRISAT Patancheru,Ozone,µg/m³,32.7124,""
301,2023,June,2023-01-06T00:00:00,02:00,ICRISAT Patancheru,NO,µg/m³,7.2447,""
302,2023,June,2023-01-06T00:00:00,02:00,ICRISAT Patancheru,NO2,µg/m³,4.136,""
303,2023,June,2023-01-06T00:00:00,02:00,ICRISAT Patancheru,NOx,ppb,8.1,""
304,2023,June,2023-01-06T00:00:00,02:00,ICRISAT Patancheru,NH3,µg/m³,3.528,""
305,2023,June,2023-01-06T00:00:00,02:00,ICRISAT Patancheru,SO2,µg/m³,13.0738,""
306,2023,June,2023-01-06T00:00:00,02:00,ICRISAT Patancheru,PM2.5,µg/m³,43.0,""
307,2023,June,2023-01-06T00:00:00,02:00,ICRISAT Patancheru,PM10,µg/m³,154.0,""
308,2023,June,2023-01-06T00:00:00,02:00,ICRISAT Patancheru,Benzene,µg/m³,0.0,""
309,2023,June,2023-01-06T00:00:00,02:00,ICRISAT Patancheru,Toluene,µg/m³,0.0,""
310,2023,June,2023-01-06T00:00:00,02:00,ICRISAT Patancheru,Xylene,µg/m³,0.0,""
311,2023,June,2023-01-06T00:00:00,02:00,ICRISAT Patancheru,AT,°C,27.05,""
312,2023,June,2023-01-06T00:00:00,02:00,ICRISAT Patancheru,RH,%,65.56,""
313,2023,June,2023-01-06T00:00:00,02:00,ICRISAT Patancheru,WS,m/s,0.27,""
314,2023,June,2023-01-06T00:00:00,02:00,ICRISAT Patancheru,WD,°,348.0,""
315,2023,June,2023-01-06T00:00:00,02:00,ICRISAT Patancheru,SR,W/m²,17.94,""
316,2023,June,2023-01-06T00:00:00,02:00,ICRISAT Patancheru,BP,mmHg,702.0,""
317,2023,June,2023-01-06T00:00:00,02:00,ICRISAT Patancheru,RF,mm,0.0,""
318,2023,June,2023-01-06T00:00:00,02:00,IDA Pashamylaram,CO,mg/m³,0.458,""
319,2023,June,2023-01-06T00:00:00,02:00,IDA Pashamylaram,Ozone,µg/m³,5.0568,""
320,2023,June,2023-01-06T00:00:00,02:00,IDA Pashamylaram,NO,µg/m³,1.4022,""
321,2023,June,2023-01-06T00:00:00,02:00,IDA Pashamylaram,NO2,µg/m³,1.1656,""
322,2023,June,2023-01-06T00:00:00,02:00,IDA Pashamylaram,NOx,ppb,1.75,""
323,2023,June,2023-01-06T00:00:00,02:00,IDA Pashamylaram,NH3,µg/m³,0.812,""
324,2023,June,2023-01-06T00:00:00,02:00,IDA Pashamylaram,SO2,µg/m³,4.0872,""
325,2023,June,2023-01-06T00:00:00,02:00,IDA Pashamylaram,PM2.5,µg/m³,38.0,""
326,2023,June,2023-01-06T00:00:00,02:00,IDA Pashamylaram,PM10,µg/m³,66.0,""
327,2023,June,2023-01-06T00:00:00,02:00,IDA Pashamylaram,Benzene,µg/m³,3.9237,""
328,2023,June,2023-01-06T00:00:00,02:00,IDA Pashamylaram,Toluene,µg/m³,0.0,""
329,2023,June,2023-01-06T00:00:00,02:00,IDA Pashamylaram,Xylene,µg/m³,3.7324,""
330,2023,June,2023-01-06T00:00:00,02:00,IDA Pashamylaram,AT,°C,26.1,""
331,2023,June,2023-01-06T00:00:00,02:00,IDA Pashamylaram,RH,%,71.9,""
332,2023,June,2023-01-06T00:00:00,02:00,IDA Pashamylaram,WS,m/s,1.0,""
333,2023,June,2023-01-06T00:00:00,02:00,IDA Pashamylaram,WD,°,272.0,""
334,2023,June,2023-01-06T00:00:00,02:00,IDA Pashamylaram,SR,W/m²,16.0,""
335,2023,June,2023-01-06T00:00:00,02:00,IDA Pashamylaram,BP,mmHg,717.0,""
336,2023,June,2023-01-06T00:00:00,02:00,IDA Pashamylaram,RF,mm,0.0,""
337,2023,June,2023-01-06T00:00:00,02:00,NACHARAM,RH,%,69.32,""
338,2023,June,2023-01-06T00:00:00,02:00,NACHARAM,Ozone,ug/m3,13.59,""
339,2023,June,2023-01-06T00:00:00,02:00,NACHARAM,WD,DEGREE,277.74,""
340,2023,June,2023-01-06T00:00:00,02:00,NACHARAM,NH3,ug/m3,10.85,""
341,2023,June,2023-01-06T00:00:00,02:00,NACHARAM,NO,ug/m3,5.59,""
342,2023,June,2023-01-06T00:00:00,02:00,NACHARAM,NOx,ppb,13.09,""
343,2023,June,2023-01-06T00:00:00,02:00,NACHARAM,Benzene,ug/m3,1.23,""
344,2023,June,2023-01-06T00:00:00,02:00,NACHARAM,SO2,ug/m3,5.21,""
345,2023,June,2023-01-06T00:00:00,02:00,NACHARAM,NO2,ug/m3,7.76,""
346,2023,June,2023-01-06T00:00:00,02:00,NACHARAM,PM10,ug/m3,94.47,""
347,2023,June,2023-01-06T00:00:00,02:00,NACHARAM,PM2.5,ug/m3,28.81,""
348,2023,June,2023-01-06T00:00:00,02:00,NACHARAM,SR,W/m2,2.2,""
349,2023,June,2023-01-06T00:00:00,02:00,NACHARAM,Xylene,ug/m3,0.6,""
350,2023,June,2023-01-06T00:00:00,02:00,NACHARAM,MP-Xylene,ug/m3,4.59,""
351,2023,June,2023-01-06T00:00:00,02:00,NACHARAM,CO,mg/m3,1.11,""
352,2023,June,2023-01-06T00:00:00,02:00,NACHARAM,WS,m/s,0.33,""
353,2023,June,2023-01-06T00:00:00,02:00,NACHARAM,Temp,degreC,27.02,""
354,2023,June,2023-01-06T00:00:00,02:00,NACHARAM,Toluene,ug/m3,3.72,""
355,2023,June,2023-01-06T00:00:00,02:00,NACHARAM,ETHBENZ,ug/m3,2.83,""
356,2023,June,2023-01-06T00:00:00,02:00,Sanathnagar,CO,mg/m³,1.145,""
357,2023,June,2023-01-06T00:00:00,02:00,Sanathnagar,Ozone,µg/m³,12.74,""
358,2023,June,2023-01-06T00:00:00,02:00,Sanathnagar,NO,µg/m³,15.7071,""
359,2023,June,2023-01-06T00:00:00,02:00,Sanathnagar,NO2,µg/m³,31.4336,""
360,2023,June,2023-01-06T00:00:00,02:00,Sanathnagar,NOx,ppb,29.48,""
361,2023,June,2023-01-06T00:00:00,02:00,Sanathnagar,SO2,µg/m³,6.0784,""
362,2023,June,2023-01-06T00:00:00,02:00,Sanathnagar,PM2.5,µg/m³,48.0,""
363,2023,June,2023-01-06T00:00:00,02:00,Sanathnagar,Benzene,µg/m³,0.0,""
364,2023,June,2023-01-06T00:00:00,02:00,Sanathnagar,Toluene,µg/m³,0.1885,""
365,2023,June,2023-01-06T00:00:00,02:00,Sanathnagar,Xylene,µg/m³,0.217,""
366,2023,June,2023-01-06T00:00:00,02:00,Sanathnagar,AT,°C,23.25,""
367,2023,June,2023-01-06T00:00:00,02:00,Sanathnagar,RH,%,51.51,""
368,2023,June,2023-01-06T00:00:00,02:00,Sanathnagar,BP,mmHg,702.0,""
369,2023,June,2023-01-06T00:00:00,02:00,Sanathnagar,SR,W/m²,3.0,""
370,2023,June,2023-01-06T00:00:00,02:00,Sanathnagar,WD,°,275.0,""
371,2023,June,2023-01-06T00:00:00,02:00,Sanathnagar,WS,m/s,0.42,""
372,2023,June,2023-01-06T00:00:00,02:00,Zoo Park,CO,mg/m³,1.33965,""
373,2023,June,2023-01-06T00:00:00,02:00,Zoo Park,Ozone,µg/m³,16.6208,""
374,2023,June,2023-01-06T00:00:00,02:00,Zoo Park,NO,µg/m³,2.4354,""
375,2023,June,2023-01-06T00:00:00,02:00,Zoo Park,NO2,µg/m³,23.5564,""
376,2023,June,2023-01-06T00:00:00,02:00,Zoo Park,NOx,ppb,14.51,""
377,2023,June,2023-01-06T00:00:00,02:00,Zoo Park,NH3,µg/m³,3.213,""
378,2023,June,2023-01-06T00:00:00,02:00,Zoo Park,SO2,µg/m³,5.502,""
379,2023,June,2023-01-06T00:00:00,02:00,Zoo Park,PM2.5,µg/m³,52.0,""
380,2023,June,2023-01-06T00:00:00,02:00,Zoo Park,PM10,µg/m³,121.0,""
381,2023,June,2023-01-06T00:00:00,02:00,Zoo Park,Benzene,µg/m³,6.826601,""
382,2023,June,2023-01-06T00:00:00,02:00,Zoo Park,Toluene,µg/m³,109.4808,""
383,2023,June,2023-01-06T00:00:00,02:00,Zoo Park,Xylene,µg/m³,0.3906,""
384,2023,June,2023-01-06T00:00:00,02:00,Zoo Park,AT,°C,30.0,""
385,2023,June,2023-01-06T00:00:00,02:00,Zoo Park,RH,%,78.1,""
386,2023,June,2023-01-06T00:00:00,02:00,Zoo Park,WS,m/s,0.3,""
387,2023,June,2023-01-06T00:00:00,02:00,Zoo Park,WD,°,151.0,""
388,2023,June,2023-01-06T00:00:00,02:00,Zoo Park,SR,W/m²,5.0,""
389,2023,June,2023-01-06T00:00:00,02:00,Zoo Park,BP,mmHg,712.0,""
390,2023,June,2023-01-06T00:00:00,02:00,Zoo Park,RF,mm,0.0,""
391,2023,June,2023-01-06T00:00:00,03:00,Bollaram Industrial Area,CO,mg/m³,0.4122,""
392,2023,June,2023-01-06T00:00:00,03:00,Bollaram Industrial Area,Ozone,µg/m³,9.937201,""
393,2023,June,2023-01-06T00:00:00,03:00,Bollaram Industrial Area,NO,µg/m³,3.075,""
394,2023,June,2023-01-06T00:00:00,03:00,Bollaram Industrial Area,NO2,µg/m³,50.3088,""
395,2023,June,2023-01-06T00:00:00,03:00,Bollaram Industrial Area,NOx,ppb,26.71,""
396,2023,June,2023-01-06T00:00:00,03:00,Bollaram Industrial Area,NH3,µg/m³,19.719,""
397,2023,June,2023-01-06T00:00:00,03:00,Bollaram Industrial Area,SO2,µg/m³,19.3356,""
398,2023,June,2023-01-06T00:00:00,03:00,Bollaram Industrial Area,PM2.5,µg/m³,63.0,""
399,2023,June,2023-01-06T00:00:00,03:00,Bollaram Industrial Area,PM10,µg/m³,119.0,""
400,2023,June,2023-01-06T00:00:00,03:00,Bollaram Industrial Area,Benzene,µg/m³,0.0319,""
401,2023,June,2023-01-06T00:00:00,03:00,Bollaram Industrial Area,Toluene,µg/m³,0.07539999,""
402,2023,June,2023-01-06T00:00:00,03:00,Bollaram Industrial Area,Xylene,µg/m³,0.0,""
403,2023,June,2023-01-06T00:00:00,03:00,Bollaram Industrial Area,AT,°C,28.87,""
404,2023,June,2023-01-06T00:00:00,03:00,Bollaram Industrial Area,RH,%,56.1,""
405,2023,June,2023-01-06T00:00:00,03:00,Bollaram Industrial Area,WS,m/s,0.0,""
406,2023,June,2023-01-06T00:00:00,03:00,Bollaram Industrial Area,WD,°,241.0,""
407,2023,June,2023-01-06T00:00:00,03:00,Bollaram Industrial Area,SR,W/m²,14.0,""
408,2023,June,2023-01-06T00:00:00,03:00,Bollaram Industrial Area,BP,mmHg,706.0,""
409,2023,June,2023-01-06T00:00:00,03:00,Bollaram Industrial Area,RF,mm,0.0,""
410,2023,June,2023-01-06T00:00:00,03:00,Central University,CO,mg/m³,0.62975,""
411,2023,June,2023-01-06T00:00:00,03:00,Central University,Ozone,µg/m³,44.492,""
412,2023,June,2023-01-06T00:00:00,03:00,Central University,NO,µg/m³,2.706,""
413,2023,June,2023-01-06T00:00:00,03:00,Central University,NO2,µg/m³,84.4308,""
414,2023,June,2023-01-06T00:00:00,03:00,Central University,NOx,PPB,47.12,""
415,2023,June,2023-01-06T00:00:00,03:00,Central University,NH3,µg/m³,7.868,""
416,2023,June,2023-01-06T00:00:00,03:00,Central University,SO2,µg/m³,2.751,""
417,2023,June,2023-01-06T00:00:00,03:00,Central University,PM2.5,µg/m³,57.0,""
418,2023,June,2023-01-06T00:00:00,03:00,Central University,PM10,µg/m³,121.0,""
419,2023,June,2023-01-06T00:00:00,03:00,Central University,Benzene,µg/m³,0.6699,""
420,2023,June,2023-01-06T00:00:00,03:00,Central University,Toluene,µg/m³,0.9048,""
421,2023,June,2023-01-06T00:00:00,03:00,Central University,Xylene,µg/m³,0.0,""
422,2023,June,2023-01-06T00:00:00,03:00,Central University,AT,°C,24.9,""
423,2023,June,2023-01-06T00:00:00,03:00,Central University,RH,%,62.2,""
424,2023,June,2023-01-06T00:00:00,03:00,Central University,WS,m/s,0.3,""
425,2023,June,2023-01-06T00:00:00,03:00,Central University,WD,°,328.0,""
426,2023,June,2023-01-06T00:00:00,03:00,Central University,SR,W/m²,24.0,""
427,2023,June,2023-01-06T00:00:00,03:00,Central University,BP,mmHg,709.29,""
428,2023,June,2023-01-06T00:00:00,03:00,Central University,RF,mm,0.0,""
429,2023,June,2023-01-06T00:00:00,03:00,ECIL KAPRA,Benzene,ug/m3,4.49,""
430,2023,June,2023-01-06T00:00:00,03:00,ECIL KAPRA,Temp,degreC,27.28,""
431,2023,June,2023-01-06T00:00:00,03:00,ECIL KAPRA,Toluene,ug/m3,20.7,""
432,2023,June,2023-01-06T00:00:00,03:00,ECIL KAPRA,Ozone,ug/m3,0.84,""
433,2023,June,2023-01-06T00:00:00,03:00,ECIL KAPRA,PM10,ug/m3,73.06,""
434,2023,June,2023-01-06T00:00:00,03:00,ECIL KAPRA,RH,%,60.18,""
435,2023,June,2023-01-06T00:00:00,03:00,ECIL KAPRA,NO2,ug/m3,5.75,""
436,2023,June,2023-01-06T00:00:00,03:00,ECIL KAPRA,SR,W/m2,0,""
437,2023,June,2023-01-06T00:00:00,03:00,ECIL KAPRA,WS,m/s,0.29,""
438,2023,June,2023-01-06T00:00:00,03:00,ECIL KAPRA,NH3,ug/m3,11.48,""
439,2023,June,2023-01-06T00:00:00,03:00,ECIL KAPRA,MP-Xylene,ug/m3,4.55,""
440,2023,June,2023-01-06T00:00:00,03:00,ECIL KAPRA,Xylene,ug/m3,2.35,""
441,2023,June,2023-01-06T00:00:00,03:00,ECIL KAPRA,WD,DEGREE,118.42,""
442,2023,June,2023-01-06T00:00:00,03:00,ECIL KAPRA,NO,ug/m3,2.6,""
443,2023,June,2023-01-06T00:00:00,03:00,ECIL KAPRA,ETHBENZ,ug/m3,1.48,""
444,2023,June,2023-01-06T00:00:00,03:00,ECIL KAPRA,CO,mg/m3,1.57,""
445,2023,June,2023-01-06T00:00:00,03:00,ECIL KAPRA,PM2.5,ug/m3,28.91,""
446,2023,June,2023-01-06T00:00:00,03:00,ECIL KAPRA,SO2,ug/m3,7.41,""
447,2023,June,2023-01-06T00:00:00,03:00,ECIL KAPRA,NOx,ppb,7.7,""
448,2023,June,2023-01-06T00:00:00,03:00,ICRISAT Patancheru,CO,mg/m³,0.46945,""
449,2023,June,2023-01-06T00:00:00,03:00,ICRISAT Patancheru,Ozone,µg/m³,25.8524,""
450,2023,June,2023-01-06T00:00:00,03:00,ICRISAT Patancheru,NO,µg/m³,7.1955,""
451,2023,June,2023-01-06T00:00:00,03:00,ICRISAT Patancheru,NO2,µg/m³,4.9068,""
452,2023,June,2023-01-06T00:00:00,03:00,ICRISAT Patancheru,NOx,ppb,8.47,""
453,2023,June,2023-01-06T00:00:00,03:00,ICRISAT Patancheru,NH3,µg/m³,3.577,""
454,2023,June,2023-01-06T00:00:00,03:00,ICRISAT Patancheru,SO2,µg/m³,13.231,""
455,2023,June,2023-01-06T00:00:00,03:00,ICRISAT Patancheru,PM2.5,µg/m³,35.0,""
456,2023,June,2023-01-06T00:00:00,03:00,ICRISAT Patancheru,PM10,µg/m³,143.0,""
457,2023,June,2023-01-06T00:00:00,03:00,ICRISAT Patancheru,Benzene,µg/m³,0.0,""
458,2023,June,2023-01-06T00:00:00,03:00,ICRISAT Patancheru,Toluene,µg/m³,0.0,""
459,2023,June,2023-01-06T00:00:00,03:00,ICRISAT Patancheru,Xylene,µg/m³,0.0,""
460,2023,June,2023-01-06T00:00:00,03:00,ICRISAT Patancheru,AT,°C,26.78,""
461,2023,June,2023-01-06T00:00:00,03:00,ICRISAT Patancheru,RH,%,66.64,""
462,2023,June,2023-01-06T00:00:00,03:00,ICRISAT Patancheru,WS,m/s,0.27,""
463,2023,June,2023-01-06T00:00:00,03:00,ICRISAT Patancheru,WD,°,348.0,""
464,2023,June,2023-01-06T00:00:00,03:00,ICRISAT Patancheru,SR,W/m²,17.8,""
465,2023,June,2023-01-06T00:00:00,03:00,ICRISAT Patancheru,BP,mmHg,701.0,""
466,2023,June,2023-01-06T00:00:00,03:00,ICRISAT Patancheru,RF,mm,0.0,""
467,2023,June,2023-01-06T00:00:00,03:00,IDA Pashamylaram,CO,mg/m³,0.53815,""
468,2023,June,2023-01-06T00:00:00,03:00,IDA Pashamylaram,Ozone,µg/m³,3.8416,""
469,2023,June,2023-01-06T00:00:00,03:00,IDA Pashamylaram,NO,µg/m³,1.4022,""
470,2023,June,2023-01-06T00:00:00,03:00,IDA Pashamylaram,NO2,µg/m³,1.3536,""
471,2023,June,2023-01-06T00:00:00,03:00,IDA Pashamylaram,NOx,ppb,1.86,""
472,2023,June,2023-01-06T00:00:00,03:00,IDA Pashamylaram,NH3,µg/m³,0.728,""
473,2023,June,2023-01-06T00:00:00,03:00,IDA Pashamylaram,SO2,µg/m³,3.799,""
474,2023,June,2023-01-06T00:00:00,03:00,IDA Pashamylaram,PM2.5,µg/m³,45.0,""
475,2023,June,2023-01-06T00:00:00,03:00,IDA Pashamylaram,PM10,µg/m³,80.0,""
476,2023,June,2023-01-06T00:00:00,03:00,IDA Pashamylaram,Benzene,µg/m³,6.4119,""
477,2023,June,2023-01-06T00:00:00,03:00,IDA Pashamylaram,Toluene,µg/m³,19.2647,""
478,2023,June,2023-01-06T00:00:00,03:00,IDA Pashamylaram,Xylene,µg/m³,6.1194,""
479,2023,June,2023-01-06T00:00:00,03:00,IDA Pashamylaram,AT,°C,25.9,""
480,2023,June,2023-01-06T00:00:00,03:00,IDA Pashamylaram,RH,%,72.3,""
481,2023,June,2023-01-06T00:00:00,03:00,IDA Pashamylaram,WS,m/s,0.9,""
482,2023,June,2023-01-06T00:00:00,03:00,IDA Pashamylaram,WD,°,265.0,""
483,2023,June,2023-01-06T00:00:00,03:00,IDA Pashamylaram,SR,W/m²,16.0,""
484,2023,June,2023-01-06T00:00:00,03:00,IDA Pashamylaram,BP,mmHg,716.0,""
485,2023,June,2023-01-06T00:00:00,03:00,IDA Pashamylaram,RF,mm,0.0,""
486,2023,June,2023-01-06T00:00:00,03:00,NACHARAM,WD,DEGREE,296.59,""
487,2023,June,2023-01-06T00:00:00,03:00,NACHARAM,SO2,ug/m3,5.12,""
488,2023,June,2023-01-06T00:00:00,03:00,NACHARAM,RH,%,70.67,""
489,2023,June,2023-01-06T00:00:00,03:00,NACHARAM,WS,m/s,0.32,""
490,2023,June,2023-01-06T00:00:00,03:00,NACHARAM,PM2.5,ug/m3,28.81,""
491,2023,June,2023-01-06T00:00:00,03:00,NACHARAM,PM10,ug/m3,92.32,""
492,2023,June,2023-01-06T00:00:00,03:00,NACHARAM,SR,W/m2,2.2,""
493,2023,June,2023-01-06T00:00:00,03:00,NACHARAM,NH3,ug/m3,10.93,""
494,2023,June,2023-01-06T00:00:00,03:00,NACHARAM,Toluene,ug/m3,3.85,""
495,2023,June,2023-01-06T00:00:00,03:00,NACHARAM,NO,ug/m3,5.5,""
496,2023,June,2023-01-06T00:00:00,03:00,NACHARAM,Temp,degreC,26.81,""
497,2023,June,2023-01-06T00:00:00,03:00,NACHARAM,NO2,ug/m3,7.99,""
498,2023,June,2023-01-06T00:00:00,03:00,NACHARAM,MP-Xylene,ug/m3,4.63,""
499,2023,June,2023-01-06T00:00:00,03:00,NACHARAM,ETHBENZ,ug/m3,2.75,""
500,2023,June,2023-01-06T00:00:00,03:00,NACHARAM,Ozone,ug/m3,13.5,""
501,2023,June,2023-01-06T00:00:00,03:00,NACHARAM,Benzene,ug/m3,1.21,""
502,2023,June,2023-01-06T00:00:00,03:00,NACHARAM,NOx,ppb,12.87,""
503,2023,June,2023-01-06T00:00:00,03:00,NACHARAM,Xylene,ug/m3,0.57,""
504,2023,June,2023-01-06T00:00:00,03:00,NACHARAM,CO,mg/m3,1.2,""
505,2023,June,2023-01-06T00:00:00,03:00,Sanathnagar,CO,mg/m³,1.11065,""
506,2023,June,2023-01-06T00:00:00,03:00,Sanathnagar,Ozone,µg/m³,14.308,""
507,2023,June,2023-01-06T00:00:00,03:00,Sanathnagar,NO,µg/m³,14.9322,""
508,2023,June,2023-01-06T00:00:00,03:00,Sanathnagar,NO2,µg/m³,29.892,""
509,2023,June,2023-01-06T00:00:00,03:00,Sanathnagar,NOx,ppb,28.04,""
510,2023,June,2023-01-06T00:00:00,03:00,Sanathnagar,SO2,µg/m³,5.7902,""
511,2023,June,2023-01-06T00:00:00,03:00,Sanathnagar,PM2.5,µg/m³,55.0,""
512,2023,June,2023-01-06T00:00:00,03:00,Sanathnagar,Benzene,µg/m³,0.0,""
513,2023,June,2023-01-06T00:00:00,03:00,Sanathnagar,Toluene,µg/m³,0.1885,""
514,2023,June,2023-01-06T00:00:00,03:00,Sanathnagar,Xylene,µg/m³,0.217,""
515,2023,June,2023-01-06T00:00:00,03:00,Sanathnagar,AT,°C,22.94,""
516,2023,June,2023-01-06T00:00:00,03:00,Sanathnagar,RH,%,52.9,""
517,2023,June,2023-01-06T00:00:00,03:00,Sanathnagar,BP,mmHg,702.0,""
518,2023,June,2023-01-06T00:00:00,03:00,Sanathnagar,SR,W/m²,3.0,""
519,2023,June,2023-01-06T00:00:00,03:00,Sanathnagar,WD,°,249.0,""
520,2023,June,2023-01-06T00:00:00,03:00,Sanathnagar,WS,m/s,0.36,""
521,2023,June,2023-01-06T00:00:00,03:00,Zoo Park,CO,mg/m³,1.3282,""
522,2023,June,2023-01-06T00:00:00,03:00,Zoo Park,Ozone,µg/m³,17.542,""
523,2023,June,2023-01-06T00:00:00,03:00,Zoo Park,NO,µg/m³,2.4969,""
524,2023,June,2023-01-06T00:00:00,03:00,Zoo Park,NO2,µg/m³,24.8536,""
525,2023,June,2023-01-06T00:00:00,03:00,Zoo Park,NOx,ppb,15.25,""
526,2023,June,2023-01-06T00:00:00,03:00,Zoo Park,NH3,µg/m³,3.374,""
527,2023,June,2023-01-06T00:00:00,03:00,Zoo Park,SO2,µg/m³,6.2094,""
528,2023,June,2023-01-06T00:00:00,03:00,Zoo Park,PM2.5,µg/m³,64.0,""
529,2023,June,2023-01-06T00:00:00,03:00,Zoo Park,PM10,µg/m³,135.0,""
530,2023,June,2023-01-06T00:00:00,03:00,Zoo Park,Benzene,µg/m³,7.7198,""
531,2023,June,2023-01-06T00:00:00,03:00,Zoo Park,Toluene,µg/m³,118.2272,""
532,2023,June,2023-01-06T00:00:00,03:00,Zoo Park,Xylene,µg/m³,0.3472,""
533,2023,June,2023-01-06T00:00:00,03:00,Zoo Park,AT,°C,26.8,""
534,2023,June,2023-01-06T00:00:00,03:00,Zoo Park,RH,%,85.4,""
535,2023,June,2023-01-06T00:00:00,03:00,Zoo Park,WS,m/s,0.3,""
536,2023,June,2023-01-06T00:00:00,03:00,Zoo Park,WD,°,100.0,""
537,2023,June,2023-01-06T00:00:00,03:00,Zoo Park,SR,W/m²,5.0,""
538,2023,June,2023-01-06T00:00:00,03:00,Zoo Park,BP,mmHg,712.0,""
539,2023,June,2023-01-06T00:00:00,03:00,Zoo Park,RF,mm,0.0,""
540,2023,June,2023-01-06T00:00:00,04:00,Bollaram Industrial Area,CO,mg/m³,0.76715,""
541,2023,June,2023-01-06T00:00:00,04:00,Bollaram Industrial Area,Ozone,µg/m³,14.7588,""
542,2023,June,2023-01-06T00:00:00,04:00,Bollaram Industrial Area,NO,µg/m³,2.2509,""
543,2023,June,2023-01-06T00:00:00,04:00,Bollaram Industrial Area,NO2,µg/m³,59.9344,""
544,2023,June,2023-01-06T00:00:00,04:00,Bollaram Industrial Area,NOx,ppb,33.71,""
545,2023,June,2023-01-06T00:00:00,04:00,Bollaram Industrial Area,NH3,µg/m³,24.864,""
546,2023,June,2023-01-06T00:00:00,04:00,Bollaram Industrial Area,SO2,µg/m³,38.7236,""
547,2023,June,2023-01-06T00:00:00,04:00,Bollaram Industrial Area,PM2.5,µg/m³,70.0,""
548,2023,June,2023-01-06T00:00:00,04:00,Bollaram Industrial Area,PM10,µg/m³,152.0,""
549,2023,June,2023-01-06T00:00:00,04:00,Bollaram Industrial Area,Benzene,µg/m³,0.0,""
550,2023,June,2023-01-06T00:00:00,04:00,Bollaram Industrial Area,Toluene,µg/m³,0.07539999,""
551,2023,June,2023-01-06T00:00:00,04:00,Bollaram Industrial Area,Xylene,µg/m³,0.0,""
552,2023,June,2023-01-06T00:00:00,04:00,Bollaram Industrial Area,AT,°C,28.82,""
553,2023,June,2023-01-06T00:00:00,04:00,Bollaram Industrial Area,RH,%,55.2,""
554,2023,June,2023-01-06T00:00:00,04:00,Bollaram Industrial Area,WS,m/s,0.0,""
555,2023,June,2023-01-06T00:00:00,04:00,Bollaram Industrial Area,WD,°,245.0,""
556,2023,June,2023-01-06T00:00:00,04:00,Bollaram Industrial Area,SR,W/m²,14.0,""
557,2023,June,2023-01-06T00:00:00,04:00,Bollaram Industrial Area,BP,mmHg,706.0,""
558,2023,June,2023-01-06T00:00:00,04:00,Bollaram Industrial Area,RF,mm,0.0,""
559,2023,June,2023-01-06T00:00:00,04:00,Central University,CO,mg/m³,0.51525,""
560,2023,June,2023-01-06T00:00:00,04:00,Central University,Ozone,µg/m³,40.572,""
561,2023,June,2023-01-06T00:00:00,04:00,Central University,NO,µg/m³,1.7835,""
562,2023,June,2023-01-06T00:00:00,04:00,Central University,NO2,µg/m³,55.8924,""
563,2023,June,2023-01-06T00:00:00,04:00,Central University,NOx,PPB,31.17,""
564,2023,June,2023-01-06T00:00:00,04:00,Central University,NH3,µg/m³,7.994,""
565,2023,June,2023-01-06T00:00:00,04:00,Central University,SO2,µg/m³,2.3842,""
566,2023,June,2023-01-06T00:00:00,04:00,Central University,PM2.5,µg/m³,49.0,""
567,2023,June,2023-01-06T00:00:00,04:00,Central University,PM10,µg/m³,129.0,""
568,2023,June,2023-01-06T00:00:00,04:00,Central University,Benzene,µg/m³,0.6699,""
569,2023,June,2023-01-06T00:00:00,04:00,Central University,Toluene,µg/m³,0.7163,""
570,2023,June,2023-01-06T00:00:00,04:00,Central University,Xylene,µg/m³,0.0,""
571,2023,June,2023-01-06T00:00:00,04:00,Central University,AT,°C,24.7,""
572,2023,June,2023-01-06T00:00:00,04:00,Central University,RH,%,61.9,""
573,2023,June,2023-01-06T00:00:00,04:00,Central University,WS,m/s,0.3,""
574,2023,June,2023-01-06T00:00:00,04:00,Central University,WD,°,328.0,""
575,2023,June,2023-01-06T00:00:00,04:00,Central University,SR,W/m²,24.0,""
576,2023,June,2023-01-06T00:00:00,04:00,Central University,BP,mmHg,709.27,""
577,2023,June,2023-01-06T00:00:00,04:00,Central University,RF,mm,0.0,""
578,2023,June,2023-01-06T00:00:00,04:00,ECIL KAPRA,SR,W/m2,0,""
579,2023,June,2023-01-06T00:00:00,04:00,ECIL KAPRA,PM2.5,ug/m3,29.83,""
580,2023,June,2023-01-06T00:00:00,04:00,ECIL KAPRA,NH3,ug/m3,11.5,""
581,2023,June,2023-01-06T00:00:00,04:00,ECIL KAPRA,MP-Xylene,ug/m3,4.6,""
582,2023,June,2023-01-06T00:00:00,04:00,ECIL KAPRA,SO2,ug/m3,6.63,""
